OrderKey,OrderId,StoreId,CustomerId,CustomerIp,OrderStatusId,CreatedOnUtc,OrderSubTotalExclTax,OrderSubTotalInclTax,OrderTotal,OrderItemId,ProductId,Quantity,UnitPriceInclTax,UnitPriceExclTax,IsPickupInstore
4268,2422,15,25635261,23.248.145.178,30,2022-04-17 23:15:27.187,73.7,83.28,83.28,4466,15700,4,15.81,13.99,True
4269,2422,15,25635261,23.248.145.178,30,2022-04-17 23:15:27.187,73.7,83.28,83.28,4467,15692,1,20.05,17.74,True
4270,2423,4,20019754,70.26.149.56,40,2022-04-18 15:58:18.020,0.0,0.0,7.0,4468,12429,1,0.0,0.0,False
4271,2424,4,20019772,70.26.149.56,40,2022-04-18 15:58:39.283,0.0,0.0,7.0,4469,12429,1,0.0,0.0,False
4272,2425,4,19258036,174.119.31.135,30,2022-04-18 16:57:03.283,0.0,0.0,6.5,4470,15808,1,0.0,0.0,False
4273,2425,4,19258036,174.119.31.135,30,2022-04-18 16:57:03.283,0.0,0.0,6.5,4471,12424,1,0.0,0.0,False
4274,2426,4,19211040,174.119.31.135,30,2022-04-18 16:57:55.177,0.0,0.0,6.5,4472,15808,1,0.0,0.0,False
4275,2426,4,19211040,174.119.31.135,30,2022-04-18 16:57:55.177,0.0,0.0,6.5,4473,12424,1,0.0,0.0,False
4276,2427,4,23320550,70.26.149.56,40,2022-04-18 20:51:05.390,0.0,0.0,6.3,4474,12429,1,0.0,0.0,False
4277,2428,4,25676399,174.119.31.135,30,2022-04-18 20:59:16.197,0.0,0.0,5.85,4475,15808,1,0.0,0.0,False
4278,2428,4,25676399,174.119.31.135,30,2022-04-18 20:59:16.197,0.0,0.0,5.85,4476,12424,1,0.0,0.0,False
4279,2429,4,25680111,174.119.31.135,30,2022-04-18 22:47:12.757,0.0,0.0,5.85,4477,15808,1,0.0,0.0,False
4280,2429,4,25680111,174.119.31.135,30,2022-04-18 22:47:12.757,0.0,0.0,5.85,4478,12424,1,0.0,0.0,False
4281,2430,4,20019772,70.26.149.56,30,2022-04-19 17:53:37.073,0.0,0.0,7.0,4479,12429,1,0.0,0.0,False
4282,2431,4,23320550,70.26.149.56,30,2022-04-19 17:53:55.313,0.0,0.0,7.0,4480,12429,1,0.0,0.0,False
4283,2432,4,20636952,70.26.149.56,30,2022-04-19 17:54:37.997,0.0,0.0,6.3,4481,12429,1,0.0,0.0,False
4284,2433,4,25723473,76.69.37.192,30,2022-04-19 20:56:02.377,0.0,0.0,7.0,4482,12422,1,0.0,0.0,False
4285,2434,4,25723481,76.69.37.192,30,2022-04-19 21:05:20.610,0.0,21.34,26.34,4483,12422,1,0.0,0.0,False
4286,2434,4,25723481,76.69.37.192,30,2022-04-19 21:05:20.610,0.0,21.34,26.34,4484,12422,1,5.0,0.0,False
4287,2435,10,25768403,72.136.110.67,30,2022-04-20 17:36:36.727,8.99,10.16,10.16,4485,12316,1,10.16,8.99,True
4288,2436,4,19466973,174.119.31.135,30,2022-04-20 21:06:47.767,0.0,0.0,6.5,4486,15808,1,0.0,0.0,False
4289,2436,4,19466973,174.119.31.135,30,2022-04-20 21:06:47.767,0.0,0.0,6.5,4487,12424,1,0.0,0.0,False
4290,2437,15,25782629,76.68.86.137,30,2022-04-20 23:45:34.730,40.47,45.73,45.73,4488,15706,2,15.24,13.49,True
4291,2437,15,25782629,76.68.86.137,30,2022-04-20 23:45:34.730,40.47,45.73,45.73,4489,15727,1,15.24,13.49,True
4292,2438,5,25783876,67.69.69.80,30,2022-04-21 00:28:37.230,27.98,31.62,31.62,4490,15760,1,15.81,13.99,True
4293,2438,5,25783876,67.69.69.80,30,2022-04-21 00:28:37.230,27.98,31.62,31.62,4491,15760,1,15.81,13.99,True
4294,2439,4,19139578,99.255.66.122,30,2022-04-21 15:03:52.100,0.0,0.0,7.0,4492,12425,1,0.0,0.0,False
4295,2440,4,19139454,99.255.66.122,30,2022-04-21 15:04:44.983,0.0,0.0,7.0,4493,12425,1,0.0,0.0,False
4296,2441,15,24745903,184.151.37.121,30,2022-04-21 16:03:56.737,9.99,11.29,11.29,4494,15702,1,11.29,9.99,True
4297,2442,4,25812130,70.26.149.56,30,2022-04-21 18:11:46.577,2.0,2.0,9.0,4495,12429,1,0.0,0.0,False
4298,2443,4,19211040,174.119.31.135,30,2022-04-21 19:49:12.590,0.0,0.0,6.5,4496,15808,1,0.0,0.0,False
4299,2443,4,19211040,174.119.31.135,30,2022-04-21 19:49:12.590,0.0,0.0,6.5,4497,12424,1,0.0,0.0,False
4300,2444,10,25823715,99.255.54.121,30,2022-04-21 23:40:38.420,75.46,85.27,85.27,4498,12258,1,12.42,10.99,True
4301,2444,10,25823715,99.255.54.121,30,2022-04-21 23:40:38.420,75.46,85.27,85.27,4499,12317,2,8.48,7.5,True
4302,2444,10,25823715,99.255.54.121,30,2022-04-21 23:40:38.420,75.46,85.27,85.27,4500,12319,2,2.26,2.0,True
4303,2444,10,25823715,99.255.54.121,30,2022-04-21 23:40:38.420,75.46,85.27,85.27,4501,12294,2,2.26,2.0,True
4304,2444,10,25823715,99.255.54.121,30,2022-04-21 23:40:38.420,75.46,85.27,85.27,4502,12290,1,12.42,10.99,True
4305,2444,10,25823715,99.255.54.121,30,2022-04-21 23:40:38.420,75.46,85.27,85.27,4503,12304,1,7.91,7.0,True
4306,2444,10,25823715,99.255.54.121,30,2022-04-21 23:40:38.420,75.46,85.27,85.27,4504,12269,1,14.68,12.99,True
4307,2444,10,25823715,99.255.54.121,30,2022-04-21 23:40:38.420,75.46,85.27,85.27,4505,12322,1,11.85,10.49,True
4308,2445,10,25220309,99.250.13.17,30,2022-04-21 23:58:03.837,8.0,9.04,9.04,4506,12278,1,9.04,8.0,True
4309,2446,4,19211040,174.119.31.135,30,2022-04-22 19:36:50.983,0.0,0.0,6.5,4507,15808,1,0.0,0.0,False
4310,2446,4,19211040,174.119.31.135,30,2022-04-22 19:36:50.983,0.0,0.0,6.5,4508,12424,1,0.0,0.0,False
4311,2447,4,21748990,174.119.31.135,30,2022-04-22 19:37:34.870,0.0,0.0,6.5,4509,15808,1,0.0,0.0,False
4312,2447,4,21748990,174.119.31.135,30,2022-04-22 19:37:34.870,0.0,0.0,6.5,4510,12424,1,0.0,0.0,False
4313,2448,15,25858924,204.101.16.199,30,2022-04-22 19:45:38.100,43.95,49.66,49.66,4511,15702,2,11.29,9.99,True
4314,2448,15,25858924,204.101.16.199,30,2022-04-22 19:45:38.100,43.95,49.66,49.66,4512,15703,1,9.03,7.99,True
4315,2448,15,25858924,204.101.16.199,30,2022-04-22 19:45:38.100,43.95,49.66,49.66,4513,15728,2,9.03,7.99,True
4316,2449,15,25859587,99.253.192.207,30,2022-04-22 20:29:50.363,28.96,32.46,32.46,4514,15703,2,9.03,7.99,True
4317,2449,15,25859587,99.253.192.207,30,2022-04-22 20:29:50.363,28.96,32.46,32.46,4515,15728,2,6.2,5.49,True
4318,2450,5,25861898,99.255.21.216,30,2022-04-22 21:20:41.683,16.73,18.9,18.9,4516,15764,1,9.03,7.99,True
4319,2450,5,25861898,99.255.21.216,30,2022-04-22 21:20:41.683,16.73,18.9,18.9,4517,15764,1,9.88,8.74,True
4320,2451,4,20860516,174.119.31.135,30,2022-04-22 21:45:32.463,0.0,0.0,5.85,4518,15808,1,0.0,0.0,False
4321,2451,4,20860516,174.119.31.135,30,2022-04-22 21:45:32.463,0.0,0.0,5.85,4519,12424,1,0.0,0.0,False
4322,2452,4,25862702,76.69.37.192,30,2022-04-22 22:10:26.727,0.0,0.0,18.83,4520,12422,1,0.0,0.0,False
4323,2453,15,25895583,99.253.192.158,30,2022-04-23 15:41:54.857,36.47,40.95,40.95,4521,15727,1,9.59,8.49,True
4324,2453,15,25895583,99.253.192.158,30,2022-04-23 15:41:54.857,36.47,40.95,40.95,4522,15727,1,13.55,11.99,True
4325,2453,15,25895583,99.253.192.158,30,2022-04-23 15:41:54.857,36.47,40.95,40.95,4523,15730,1,15.81,13.99,True
4326,2454,15,21032374,72.136.122.175,30,2022-04-23 21:59:34.530,29.97,33.87,33.87,4524,15727,1,8.46,7.49,True
4327,2454,15,21032374,72.136.122.175,30,2022-04-23 21:59:34.530,29.97,33.87,33.87,4525,15703,1,9.59,8.49,True
4328,2454,15,21032374,72.136.122.175,30,2022-04-23 21:59:34.530,29.97,33.87,33.87,4526,15727,1,15.81,13.99,True
4329,2455,10,25909949,67.69.69.157,30,2022-04-23 23:07:12.700,29.6,33.45,33.45,4527,12278,2,9.04,8.0,True
4330,2455,10,25909949,67.69.69.157,30,2022-04-23 23:07:12.700,29.6,33.45,33.45,4528,12327,6,0.96,0.85,True
4331,2455,10,25909949,67.69.69.157,30,2022-04-23 23:07:12.700,29.6,33.45,33.45,4529,12286,2,1.13,1.0,True
4332,2455,10,25909949,67.69.69.157,30,2022-04-23 23:07:12.700,29.6,33.45,33.45,4530,12263,2,1.13,1.0,True
4333,2455,10,25909949,67.69.69.157,30,2022-04-23 23:07:12.700,29.6,33.45,33.45,4531,12320,1,5.09,4.5,True
4334,2456,10,25944675,72.137.29.204,30,2022-04-24 18:29:17.733,42.99,47.93,47.93,4532,12262,1,36.15,31.99,True
4335,2456,10,25944675,72.137.29.204,30,2022-04-24 18:29:17.733,42.99,47.93,47.93,4533,12294,3,2.26,2.0,True
4336,2457,5,25955372,208.98.222.74,30,2022-04-24 23:47:29.870,33.98,38.4,38.4,4534,15758,1,20.89,18.49,True
4337,2457,5,25955372,208.98.222.74,30,2022-04-24 23:47:29.870,33.98,38.4,38.4,4535,15758,1,17.5,15.49,True
4338,2458,10,25939470,69.158.246.3,30,2022-04-25 15:06:40.023,133.17,149.83,149.83,4536,12262,2,36.15,31.99,True
4339,2458,10,25939470,69.158.246.3,30,2022-04-25 15:06:40.023,133.17,149.83,149.83,4537,12278,2,9.04,8.0,True
4340,2458,10,25939470,69.158.246.3,30,2022-04-25 15:06:40.023,133.17,149.83,149.83,4538,12295,1,5.65,5.0,True
4341,2458,10,25939470,69.158.246.3,30,2022-04-25 15:06:40.023,133.17,149.83,149.83,4539,12296,1,10.16,8.99,True
4342,2458,10,25939470,69.158.246.3,30,2022-04-25 15:06:40.023,133.17,149.83,149.83,4540,12321,8,1.98,1.75,True
4343,2458,10,25939470,69.158.246.3,30,2022-04-25 15:06:40.023,133.17,149.83,149.83,4541,12327,12,0.96,0.85,True
4344,2458,10,25939470,69.158.246.3,30,2022-04-25 15:06:40.023,133.17,149.83,149.83,4542,12328,10,1.13,1.0,True
4345,2459,4,19457818,70.26.149.56,30,2022-04-25 15:17:50.497,0.0,0.0,7.0,4543,12429,1,0.0,0.0,False
4346,2460,4,19679811,70.26.149.56,30,2022-04-25 15:18:25.320,0.0,0.0,7.0,4544,12429,1,0.0,0.0,False
4347,2461,5,24770927,216.99.59.198,30,2022-04-25 16:42:26.803,14.98,16.67,16.67,4545,15763,1,14.67,12.98,True
4348,2462,4,25986271,76.69.37.192,30,2022-04-25 18:03:07.770,0.0,0.0,7.0,4546,12422,1,0.0,0.0,False
4349,2463,4,25986294,76.69.37.192,30,2022-04-25 18:05:07.670,0.0,0.0,7.0,4547,12422,1,0.0,0.0,False
4350,2464,4,25986362,76.69.37.192,30,2022-04-25 18:11:48.527,0.0,0.0,6.3,4548,12422,1,0.0,0.0,False
4351,2465,4,25986663,76.69.37.192,30,2022-04-25 18:13:34.667,0.0,0.0,6.3,4549,12422,1,0.0,0.0,False
4352,2466,4,19466973,174.119.31.135,30,2022-04-25 19:32:25.427,0.0,0.0,6.5,4550,15808,1,0.0,0.0,False
4353,2466,4,19466973,174.119.31.135,30,2022-04-25 19:32:25.427,0.0,0.0,6.5,4551,12424,1,0.0,0.0,False
4354,2467,15,25993673,99.253.131.70,30,2022-04-25 22:17:57.333,32.62,36.86,36.86,4552,15704,1,18.24,16.14,True
4355,2467,15,25993673,99.253.131.70,30,2022-04-25 22:17:57.333,32.62,36.86,36.86,4553,15706,1,18.62,16.48,True
4356,2468,4,19764366,99.255.66.122,30,2022-04-26 13:17:21.583,0.0,0.0,7.0,4554,12425,1,0.0,0.0,False
4357,2469,4,19523717,70.26.149.56,30,2022-04-26 13:23:10.503,0.0,0.0,7.0,4555,12429,1,0.0,0.0,False
4358,2470,4,20684732,99.255.66.122,30,2022-04-26 16:20:08.810,0.0,0.0,7.02,4556,12425,1,0.0,0.0,False
4359,2471,4,22452552,174.119.31.135,30,2022-04-26 18:36:15.330,0.0,0.0,6.5,4557,15808,1,0.0,0.0,False
4360,2471,4,22452552,174.119.31.135,30,2022-04-26 18:36:15.330,0.0,0.0,6.5,4558,12424,1,0.0,0.0,False
4361,2472,4,19466973,174.119.31.135,30,2022-04-26 19:40:41.233,0.0,0.0,6.5,4559,15808,1,0.0,0.0,False
4362,2472,4,19466973,174.119.31.135,30,2022-04-26 19:40:41.233,0.0,0.0,6.5,4560,12424,1,0.0,0.0,False
4363,2473,4,19325255,174.119.31.135,30,2022-04-26 20:05:11.977,0.0,0.0,5.85,4561,15808,1,0.0,0.0,False
4364,2473,4,19325255,174.119.31.135,30,2022-04-26 20:05:11.977,0.0,0.0,5.85,4562,12424,1,0.0,0.0,False
4365,2474,10,26033255,99.255.102.49,30,2022-04-26 22:50:03.477,8.0,9.04,9.04,4563,12270,4,2.26,2.0,True
4366,2475,4,19211040,174.119.31.135,30,2022-04-28 18:26:57.960,0.0,0.0,6.5,4564,15808,1,0.0,0.0,False
4367,2475,4,19211040,174.119.31.135,30,2022-04-28 18:26:57.960,0.0,0.0,6.5,4565,12424,1,0.0,0.0,False
4368,2476,4,26095885,174.119.31.135,30,2022-04-28 18:29:29.997,0.0,0.0,6.5,4566,15808,1,0.0,0.0,False
4369,2476,4,26095885,174.119.31.135,30,2022-04-28 18:29:29.997,0.0,0.0,6.5,4567,12424,1,0.0,0.0,False
4370,2477,10,26096854,99.250.17.68,30,2022-04-28 19:11:25.747,32.99,37.28,37.28,4568,12293,1,13.55,11.99,True
4371,2477,10,26096854,99.250.17.68,30,2022-04-28 19:11:25.747,32.99,37.28,37.28,4569,12309,1,7.91,7.0,True
4372,2477,10,26096854,99.250.17.68,30,2022-04-28 19:11:25.747,32.99,37.28,37.28,4570,12321,8,1.98,1.75,True
4373,2478,15,25268881,99.253.65.172,30,2022-04-28 19:36:40.603,19.98,22.58,22.58,4571,15702,1,11.29,9.99,True
4374,2478,15,25268881,99.253.65.172,30,2022-04-28 19:36:40.603,19.98,22.58,22.58,4572,15702,1,11.29,9.99,True
4375,2479,5,26104012,99.255.0.247,30,2022-04-28 21:47:05.750,63.92,71.58,71.58,4573,15744,1,11.28,9.98,True
4376,2479,5,26104012,99.255.0.247,30,2022-04-28 21:47:05.750,63.92,71.58,71.58,4574,15744,1,11.28,9.98,True
4377,2479,5,26104012,99.255.0.247,30,2022-04-28 21:47:05.750,63.92,71.58,71.58,4575,15788,1,11.85,10.49,True
4378,2479,5,26104012,99.255.0.247,30,2022-04-28 21:47:05.750,63.92,71.58,71.58,4576,15788,1,11.85,10.49,True
4379,2479,5,26104012,99.255.0.247,30,2022-04-28 21:47:05.750,63.92,71.58,71.58,4577,15760,1,12.42,10.99,True
4380,2479,5,26104012,99.255.0.247,30,2022-04-28 21:47:05.750,63.92,71.58,71.58,4578,15744,1,7.9,6.99,True
4381,2480,5,26118342,99.255.103.17,30,2022-04-29 01:59:32.070,16.99,19.2,19.2,4579,15784,1,19.2,16.99,True
4382,2481,4,20636952,70.26.149.56,30,2022-04-29 15:44:50.547,0.0,0.0,7.0,4580,12429,1,0.0,0.0,False
4383,2482,4,26147280,70.26.149.56,30,2022-04-29 16:43:27.040,0.0,0.0,7.0,4581,12429,1,0.0,0.0,False
4384,2483,15,26146028,67.201.155.170,30,2022-04-29 18:02:26.293,80.7,91.19,91.19,4582,15704,2,18.24,16.14,True
4385,2483,15,26146028,67.201.155.170,30,2022-04-29 18:02:26.293,80.7,91.19,91.19,4583,15704,1,18.24,16.14,True
4386,2483,15,26146028,67.201.155.170,30,2022-04-29 18:02:26.293,80.7,91.19,91.19,4584,15704,1,18.24,16.14,True
4387,2483,15,26146028,67.201.155.170,30,2022-04-29 18:02:26.293,80.7,91.19,91.19,4585,15704,1,18.24,16.14,True
4388,2484,4,20860516,174.119.31.135,30,2022-04-29 18:31:22.463,0.0,0.0,6.5,4586,15808,1,0.0,0.0,False
4389,2484,4,20860516,174.119.31.135,30,2022-04-29 18:31:22.463,0.0,0.0,6.5,4587,12424,1,0.0,0.0,False
4390,2485,4,19669331,67.71.94.160,40,2022-04-29 19:23:32.697,0.0,0.0,7.0,4588,12431,1,0.0,0.0,False
4391,2486,4,20902229,119.155.255.37,30,2022-04-29 20:49:43.353,2.0,2.0,8.5,4589,15808,1,0.0,0.0,False
4392,2486,4,20902229,119.155.255.37,30,2022-04-29 20:49:43.353,2.0,2.0,8.5,4590,12424,1,0.0,0.0,False
4393,2487,15,26159764,99.253.144.221,30,2022-04-29 22:36:20.287,41.98,46.79,46.79,4591,15692,2,20.89,18.49,True
4394,2488,15,22398207,72.137.115.212,30,2022-04-29 22:50:41.967,47.4,53.3,53.3,4592,15680,1,4.51,3.99,True
4395,2488,15,22398207,72.137.115.212,30,2022-04-29 22:50:41.967,47.4,53.3,53.3,4593,15708,1,5.3,4.69,True
4396,2488,15,22398207,72.137.115.212,30,2022-04-29 22:50:41.967,47.4,53.3,53.3,4594,15735,1,8.76,7.75,True
4397,2488,15,22398207,72.137.115.212,30,2022-04-29 22:50:41.967,47.4,53.3,53.3,4595,15682,1,7.9,6.99,True
4398,2488,15,22398207,72.137.115.212,30,2022-04-29 22:50:41.967,47.4,53.3,53.3,4596,15741,1,12.98,11.49,True
4399,2488,15,22398207,72.137.115.212,30,2022-04-29 22:50:41.967,47.4,53.3,53.3,4597,15705,1,11.85,10.49,True
4400,2489,5,26195445,173.32.100.6,30,2022-04-30 19:25:04.673,28.48,31.92,31.92,4598,15753,2,14.96,13.24,True
4401,2490,4,19669331,67.71.94.160,30,2022-04-30 19:46:54.990,0.0,0.0,7.0,4599,12431,1,0.0,0.0,False
4402,2491,4,26197134,76.69.37.192,30,2022-04-30 19:55:34.717,0.0,0.0,7.0,4600,12422,1,0.0,0.0,False
4403,2492,10,26203021,99.255.59.11,30,2022-04-30 23:33:38.960,17.5,19.78,19.78,4601,12321,10,1.98,1.75,True
4404,2493,15,26235382,99.253.86.112,30,2022-05-01 17:41:57.077,25.13,28.14,28.14,4602,15702,1,11.29,9.99,True
4405,2493,15,26235382,99.253.86.112,30,2022-05-01 17:41:57.077,25.13,28.14,28.14,4603,15702,1,14.85,13.14,True
4406,2494,5,24322103,104.28.55.13,30,2022-05-01 21:56:49.597,62.94,71.12,71.12,4604,15788,1,15.24,13.49,True
4407,2494,5,24322103,104.28.55.13,30,2022-05-01 21:56:49.597,62.94,71.12,71.12,4605,15763,1,11.29,9.99,True
4408,2494,5,24322103,104.28.55.13,30,2022-05-01 21:56:49.597,62.94,71.12,71.12,4606,15763,1,11.29,9.99,True
4409,2494,5,24322103,104.28.55.13,30,2022-05-01 21:56:49.597,62.94,71.12,71.12,4607,15763,1,11.29,9.99,True
4410,2494,5,24322103,104.28.55.13,30,2022-05-01 21:56:49.597,62.94,71.12,71.12,4608,15775,1,10.72,9.49,True
4411,2494,5,24322103,104.28.55.13,30,2022-05-01 21:56:49.597,62.94,71.12,71.12,4609,15763,1,11.29,9.99,True
4412,2495,5,26251386,67.69.69.241,30,2022-05-02 02:10:38.920,32.48,36.05,36.05,4610,15760,1,15.81,13.99,True
4413,2495,5,26251386,67.69.69.241,30,2022-05-02 02:10:38.920,32.48,36.05,36.05,4611,15772,1,15.24,13.49,True
4414,2496,4,19466973,174.119.31.135,30,2022-05-02 18:02:08.957,0.0,0.0,6.5,4612,15808,1,0.0,0.0,False
4415,2496,4,19466973,174.119.31.135,30,2022-05-02 18:02:08.957,0.0,0.0,6.5,4613,12424,1,0.0,0.0,False
4416,2497,15,26339544,208.98.222.121,30,2022-05-03 17:31:18.513,12.99,14.42,14.42,4614,15702,1,12.42,10.99,True
4417,2498,5,26345349,99.255.59.75,30,2022-05-03 19:44:06.833,44.43,50.21,50.21,4615,15789,1,9.03,7.99,True
4418,2498,5,26345349,99.255.59.75,30,2022-05-03 19:44:06.833,44.43,50.21,50.21,4616,15752,2,14.67,12.98,True
4419,2498,5,26345349,99.255.59.75,30,2022-05-03 19:44:06.833,44.43,50.21,50.21,4617,15776,1,11.84,10.48,True
4420,2499,5,26345997,72.136.105.58,30,2022-05-03 20:07:14.943,20.48,23.14,23.14,4618,15788,1,15.24,13.49,True
4421,2499,5,26345997,72.136.105.58,30,2022-05-03 20:07:14.943,20.48,23.14,23.14,4619,15788,1,7.9,6.99,True
4422,2500,5,25989999,72.136.111.97,30,2022-05-03 21:19:48.350,32.95,36.97,36.97,4620,15742,1,4.51,3.99,True
4423,2500,5,25989999,72.136.111.97,30,2022-05-03 21:19:48.350,32.95,36.97,36.97,4621,15764,1,15.8,13.98,True
4424,2500,5,25989999,72.136.111.97,30,2022-05-03 21:19:48.350,32.95,36.97,36.97,4622,15764,1,14.67,12.98,True
4425,2501,10,26348598,99.255.3.149,30,2022-05-03 21:50:04.253,31.99,36.15,36.15,4623,12262,1,36.15,31.99,True
4426,2502,4,26386193,70.26.149.56,30,2022-05-04 15:42:26.943,0.0,0.0,7.0,4624,12429,1,0.0,0.0,False
4427,2503,4,21843110,70.26.149.56,30,2022-05-04 15:44:02.333,0.0,0.0,7.0,4625,12429,1,0.0,0.0,False
4428,2504,15,20977665,64.201.56.170,30,2022-05-04 16:11:19.663,34.48,38.7,38.7,4626,15700,1,18.35,16.24,True
4429,2504,15,20977665,64.201.56.170,30,2022-05-04 16:11:19.663,34.48,38.7,38.7,4627,15700,1,18.35,16.24,True
4430,2505,4,19325255,174.119.31.135,30,2022-05-04 16:36:35.133,0.0,0.0,6.5,4628,15808,1,0.0,0.0,False
4431,2505,4,19325255,174.119.31.135,30,2022-05-04 16:36:35.133,0.0,0.0,6.5,4629,12424,1,0.0,0.0,False
4432,2506,4,25812130,70.26.149.56,30,2022-05-04 18:23:29.040,0.0,0.0,6.3,4630,12429,1,0.0,0.0,False
4433,2507,10,26401722,72.136.108.108,30,2022-05-04 23:34:20.693,191.65,216.56,216.56,4631,12304,4,7.91,7.0,True
4434,2507,10,26401722,72.136.108.108,30,2022-05-04 23:34:20.693,191.65,216.56,216.56,4632,12301,3,13.55,11.99,True
4435,2507,10,26401722,72.136.108.108,30,2022-05-04 23:34:20.693,191.65,216.56,216.56,4633,12264,2,13.55,11.99,True
4436,2507,10,26401722,72.136.108.108,30,2022-05-04 23:34:20.693,191.65,216.56,216.56,4634,12287,3,14.68,12.99,True
4437,2507,10,26401722,72.136.108.108,30,2022-05-04 23:34:20.693,191.65,216.56,216.56,4635,12315,2,8.48,7.5,True
4438,2507,10,26401722,72.136.108.108,30,2022-05-04 23:34:20.693,191.65,216.56,216.56,4636,12309,1,7.91,7.0,True
4439,2507,10,26401722,72.136.108.108,30,2022-05-04 23:34:20.693,191.65,216.56,216.56,4637,12321,5,1.98,1.75,True
4440,2507,10,26401722,72.136.108.108,30,2022-05-04 23:34:20.693,191.65,216.56,216.56,4638,12294,5,2.26,2.0,True
4441,2507,10,26401722,72.136.108.108,30,2022-05-04 23:34:20.693,191.65,216.56,216.56,4639,12293,2,13.55,11.99,True
4442,2508,15,26435235,184.149.10.37,30,2022-05-05 17:06:29.480,9.99,11.29,11.29,4640,15702,1,11.29,9.99,True
4443,2509,15,26472483,161.69.123.10,30,2022-05-06 17:00:53.113,16.49,18.37,18.37,4641,15700,1,16.37,14.49,True
4444,2510,4,19466958,174.119.31.135,30,2022-05-06 17:23:12.077,0.0,0.0,6.5,4642,15808,1,0.0,0.0,False
4445,2510,4,19466958,174.119.31.135,30,2022-05-06 17:23:12.077,0.0,0.0,6.5,4643,12424,1,0.0,0.0,False
4446,2511,4,22256937,174.119.31.135,30,2022-05-06 17:24:14.480,0.0,0.0,6.5,4644,15808,1,0.0,0.0,False
4447,2511,4,22256937,174.119.31.135,30,2022-05-06 17:24:14.480,0.0,0.0,6.5,4645,12424,1,0.0,0.0,False
4448,2512,4,26474397,174.119.31.135,30,2022-05-06 17:38:00.967,0.0,0.0,5.85,4646,15808,1,0.0,0.0,False
4449,2512,4,26474397,174.119.31.135,30,2022-05-06 17:38:00.967,0.0,0.0,5.85,4647,12424,1,0.0,0.0,False
4450,2513,4,25812130,70.26.149.56,30,2022-05-06 18:24:19.810,0.0,0.0,7.0,4648,12429,1,0.0,0.0,False
4451,2514,4,19679811,70.26.149.56,30,2022-05-06 18:24:49.793,0.0,0.0,7.0,4649,12429,1,0.0,0.0,False
4452,2515,15,26479395,99.253.75.12,30,2022-05-06 20:40:08.213,29.47,33.3,33.3,4650,15702,1,11.85,10.49,True
4453,2515,15,26479395,99.253.75.12,30,2022-05-06 20:40:08.213,29.47,33.3,33.3,4651,15703,1,9.59,8.49,True
4454,2515,15,26479395,99.253.75.12,30,2022-05-06 20:40:08.213,29.47,33.3,33.3,4652,15727,1,11.85,10.49,True
4455,2516,5,26483575,76.69.37.159,30,2022-05-06 23:02:06.120,47.2,53.34,53.34,4653,15764,4,9.03,7.99,True
4456,2516,5,26483575,76.69.37.159,30,2022-05-06 23:02:06.120,47.2,53.34,53.34,4654,15788,1,11.85,10.49,True
4457,2516,5,26483575,76.69.37.159,30,2022-05-06 23:02:06.120,47.2,53.34,53.34,4655,15778,1,5.37,4.75,True
4458,2517,15,24817880,24.114.55.163,30,2022-05-07 02:06:35.913,36.96,41.11,41.11,4656,15703,1,9.03,7.99,True
4459,2517,15,24817880,24.114.55.163,30,2022-05-07 02:06:35.913,36.96,41.11,41.11,4657,15703,1,9.03,7.99,True
4460,2517,15,24817880,24.114.55.163,30,2022-05-07 02:06:35.913,36.96,41.11,41.11,4658,15703,1,9.03,7.99,True
4461,2517,15,24817880,24.114.55.163,30,2022-05-07 02:06:35.913,36.96,41.11,41.11,4659,15703,1,9.03,7.99,True
4462,2518,4,26512279,99.255.66.122,30,2022-05-07 14:03:19.047,0.0,0.0,7.0,4660,12425,1,0.0,0.0,False
4463,2519,10,21239572,24.246.41.44,30,2022-05-07 14:47:19.767,46.24,51.6,51.6,4661,12262,1,36.15,31.99,True
4464,2519,10,21239572,24.246.41.44,30,2022-05-07 14:47:19.767,46.24,51.6,51.6,4662,12286,5,1.13,1.0,True
4465,2519,10,21239572,24.246.41.44,30,2022-05-07 14:47:19.767,46.24,51.6,51.6,4663,12327,5,0.96,0.85,True
4466,2520,5,2014040,184.75.210.124,30,2022-05-07 19:55:09.910,26.47,29.91,29.91,4664,15788,2,11.85,10.49,True
4467,2520,5,2014040,184.75.210.124,30,2022-05-07 19:55:09.910,26.47,29.91,29.91,4665,15789,1,6.2,5.49,True
4468,2521,5,26576144,72.136.118.172,30,2022-05-08 17:30:08.743,6.99,7.9,7.9,4666,15788,1,7.9,6.99,True
4469,2522,15,26580496,24.114.59.224,30,2022-05-08 20:29:26.287,56.95,64.35,64.35,4667,15702,1,13.55,11.99,True
4470,2522,15,26580496,24.114.59.224,30,2022-05-08 20:29:26.287,56.95,64.35,64.35,4668,15702,1,12.42,10.99,True
4471,2522,15,26580496,24.114.59.224,30,2022-05-08 20:29:26.287,56.95,64.35,64.35,4669,15702,1,11.29,9.99,True
4472,2522,15,26580496,24.114.59.224,30,2022-05-08 20:29:26.287,56.95,64.35,64.35,4670,15702,1,11.85,10.49,True
4473,2522,15,26580496,24.114.59.224,30,2022-05-08 20:29:26.287,56.95,64.35,64.35,4671,15709,1,15.24,13.49,True
4474,2523,5,26580450,173.33.11.248,30,2022-05-08 20:41:57.293,59.13,66.82,66.82,4672,15788,2,11.85,10.49,True
